path,label,pcaFeatures
s3://p8-ms/Test/Apple Golden 1/133_100.jpg,Apple Golden 1,"[7.167276091657256, 3.829332988353539, 11.737667833805332, 4.018045908604819, 1.3808262722944558, -2.9990314603306603, -11.800500467842767, 0.8951950889075954, 4.045666437010679, 11.88534701754722, -4.809593829358103, 6.5640866042886445, -3.872811875877892, 3.3446845101201417, 2.2763112730502137, 5.053958228136243, 3.6226507302670603, -1.023027850142743, 0.8224752524572757, 2.3375253340981073, 0.15255778873942769, 2.972142026698694, 2.428801229629848, -3.716090623130013, 0.1090982856417154, 1.784896856712199, 3.124763120555356, 6.1621485684414985, 3.4902880387592883, -2.062093263320019, -2.1289092276030006, -6.6746940727022075, 3.559268695317898, -1.2058237889350616, 0.6430211365944516, 0.2736922594724646, 0.8889402147372154, 2.0007084245874127, 1.173187897767727, 3.286161951613781, 0.895370914391056, 4.2864068831573325, -1.981922395770815, -0.6597555512625108, -0.9413599038053514, 1.6511191638024434, 1.729975620358725, 1.3177060119653266, -0.5745354301695386, 2.8716854776606358, 0.32569041298176193, -2.4487212120973174, 1.076800374638008, -0.08163472424678014, -1.0907246901696912, 1.3189086102347078, 2.817466798223888, 0.7728899011363844, 0.2965926491040702, 2.519080372199151, 1.1261702884939417, 0.14705709870617348, -4.417150783793182, -1.7457324422432732, -0.10495424576165137, -0.7577355094955904, 0.592162364463048, -0.15781064204219478, -2.1883953893154864, 8.039204327537794, 0.5276469183037658, -4.308812404162045, 2.4773311970829854, 1.5844986991585344, 1.5045588918622188, 0.07444030145037225, -2.504544496228904, 0.20464488563771643, 0.687030078437738, -2.28186550162914, 0.9714467464208468, 0.673105499364951, 3.05132903063903, 3.3633925173974997, -2.6653864679617167, 1.1842107253365128, -0.3840160972474216, 0.185197720425484, 1.3118830046767325, -3.6349265182745962, 2.6172818899733974, 1.3157159350211354, 1.3750600365819288, 1.0869453083751899, -0.04463474212995938, -1.167414554376486, -3.5245356865887354, -1.7187746950117384, -0.3277586927250227, 2.4016133002222024]"
s3://p8-ms/Test/Pineapple/r_276_100.jpg,Pineapple,"[4.504657300140594, 21.614491137181208, -11.709089116420879, 0.10165888027699667, 6.840921524137163, 0.7347969838216375, -0.45587910846566754, -1.0147373733551648, -1.4323162235117495, 5.453481656166879, 9.825610760875461, -0.32469868420950115, -1.548243704760064, 0.8354029351316069, -1.7099436311280372, 2.563777420390331, -1.3175407476247116, -2.2189279603643315, -1.3982783095820082, -5.686966798543144, -2.3139221662815133, -13.014090750198262, -2.986296209962247, 0.7430248841249821, -0.9119847113454439, 12.137306792430655, -0.8260114330539751, 0.28782840292107903, -2.8662926272458247, -1.5984632098663203, -5.572872871161594, 3.1916599170102544, 3.7090543085208907, 1.5631109547200879, 2.0768453378399068, 1.5150315358391204, 4.6469046897291015, -3.626382770043489, 1.5818074310767276, 6.827124067717595, -1.5455408613904589, -1.62247794965784, 1.1464927915966194, -1.2282665776353596, -0.965943904547594, -2.0903418576708472, 4.120954294698153, -4.624279572094948, -1.3630310598086857, -2.165383532976205, -3.5113674335098684, 2.0861444244691585, 1.4347359167023241, -1.0006234833095582, -0.2518119624386302, 3.936674743523679, 1.1875775735780423, -3.1101526476325327, 3.950674510379341, -0.43211627579824274, 2.2245279279938277, 1.6511360026276216, 2.9255789248205333, -0.29537214090014396, -0.21597590134935593, 2.0155210865244304, -0.4359973243066424, -1.0662078797536454, 0.007117563043155986, 0.02319192357887024, -1.1042430080944634, -1.2834044365101953, -2.677478343617854, 0.5470092717530874, -0.06475167916444968, -0.8774306503838761, -0.7629993843449304, -0.6068899147312217, 1.566780745712153, 0.5930004867462321, 1.842087659958622, -0.38022745330078944, 0.6610610414966789, 0.10148814795140082, 0.9597019075865751, -0.3831284382849834, -0.26033629305976813, 0.982031981439178, 0.7645759608870285, 0.7276173292652032, 0.9711536104016162, -0.8706361420260277, 0.8042963849870689, 2.2876483282889417, -0.3307074960564036, -0.6610541308401346, -0.829823438059133, 1.2083981972157734, 0.34077550351586916, 0.3355586513811236]"
s3://p8-ms/Test/Pineapple/r_208_100.jpg,Pineapple,"[5.546060299793271, 18.202646797381327, -11.631594088175225, -6.044861548456393, 6.535725462426009, -1.454460679147965, -2.3494662434270333, 0.5976876679181796, -3.0203727867201158, 4.319592368510254, 15.185469005705388, 2.913445058821609, -3.2882249733949833, 1.7178869751039854, -4.9861237388513295, -1.9848530590207973, 2.034022008629582, -2.201135797145079, -0.10652109175103591, 0.7609379318265677, 0.1848431216702572, 1.5908449185181588, 1.1647175356464436, -0.984261517840082, 0.2645298320097819, -1.1662746754710973, -1.8571062397717217, 1.5494228861609778, 1.8394893614123629, -0.10373852040745732, 3.039244687371184, -1.6349021916443454, -0.5127025942086819, -2.394338473057817, 2.9655650116921546, 0.15750488973456794, 0.47849858361421066, -1.0502865181989538, 1.5501786154934298, -0.794559445732319, -0.0042207977358339754, -2.2889832730547117, -0.571936950645263, 0.022128607301672244, -0.4368389011803646, -0.5419591364802931, 0.32337727400147825, 0.3095654784867592, 0.18948461726077231, 1.4508794445718791, -0.5271518114297352, -0.3631412079718194, -0.03420517438325018, 0.02252832775170502, -0.06636928258436922, -1.0347897169929487, -0.2214018081275666, -0.23950198145845578, 0.8645464428485337, -0.07795729812523636, -0.18630594056847566, 0.9887625291976775, -0.47865944323543935, -0.6125689508948557, 0.866892235167187, 0.8352204015555118, -0.25560699329470804, 0.013351837550284476, 0.5594373345944201, 1.0662120690714965, 0.11275754695453086, -0.051535434193137136, 0.21856156898749812, 0.5362211880676824, -0.4516924535735683, -0.4401255320000807, 0.004122646803510342, -0.23103052268566399, 0.275185354935374, 0.24910251994841162, 0.4730031104332521, 0.19838294644046195, -1.3682347538012816, -0.33836299621355387, 0.020494059933057966, -0.30455004566554034, -1.0473833713502507, -0.05238474435777204, 0.5692725593753274, -0.7345905459586674, -0.5340803694844444, -1.6040113421326467, -0.8838948680547498, -0.8896752715290042, -0.07844291345699841, -0.13010388210944318, 0.9837969866365553, -0.3958870966761361, -1.5282495049348197, 0.42106911978363126]"
s3://p8-ms/Test/Pineapple/r_74_100.jpg,Pineapple,"[5.5363287372289385, 19.70441295725444, -12.40758895910314, -4.35118332697872, 5.018946118490614, -1.26341167905387, -0.3230163022560092, 0.7947691043640414, -2.4303062475042396, 5.973904427086645, 14.945552594152282, 2.5644630891468796, -3.2920111796679064, 6.85598889323801, -5.902490201238491, 0.16524397914406894, -1.5028950967308432, 0.6027905471811298, -0.3104065546613869, 3.7815192178765487, -0.4550111665256677, 4.465234409407548, -0.1880310758756834, 1.5566824407793511, -2.5419165641731865, -1.0515437516874517, 4.227980334168655, -1.7799784786546666, -2.7192721179932886, 0.8374298186312636, -7.900550219384971, 3.2346117498671987, -0.6796629395663187, 5.198084414874275, -4.721333090167758, -3.722141799530669, -1.6385537752116923, 5.008541839405709, -5.137401846517728, 6.6875324769763775, 2.1998952204290085, 0.708577521222505, 3.0878747608624155, -0.054203145178672, 2.1370841386394335, -1.899504209171735, -0.5990329128151992, -1.511126193178596, 2.490702014746288, 1.3828042955714448, 1.7917689438316586, 0.5906479718959855, -0.3367865975896247, 2.337312728684738, -1.7446210864421967, -1.8875004021787392, -0.012335748086724174, 1.6994607269220658, -1.334135601035833, -1.6775010904851773, -0.22701686709590227, -0.5363869715438488, -2.2363159163207103, 0.07608688054984297, 1.7329468192622521, -1.3407465471602538, 2.214274540645245, -1.7159608326259956, -1.649166620233076, 0.06389505930606605, -0.46807060962132296, -0.3854902517332383, 0.6324769607811388, -1.9959556535345608, -1.6582582408864277, 1.178613968251139, -0.5482343295054609, -0.14056814534048376, 0.10724923905891232, -1.8857568675189247, -0.7329112532040802, 0.7336695482352913, -1.0869999025087353, 0.3178457814470842, 0.23573927152877183, 0.48930157235056954, -1.4049943858755167, -0.04877268259566017, 0.44136118373050315, 0.08908858876534234, -0.14465734014701948, 0.19365451009604231, -1.8801764069083056, -0.2712099887016601, 0.44332110417746484, -0.7612658252993935, 1.208687360919658, -1.1420085682984507, -1.3671999399308097, -0.37541022287245895]"
s3://p8-ms/Test/Pineapple/r_201_100.jpg,Pineapple,"[6.366804733999221, 15.954214584314357, -8.774397525280486, -2.4191998153748178, 6.204649887719682, -1.5409202816814018, -2.2572868100886256, 0.5811174438995573, -1.4742281376576176, 2.55986004621679, 9.536504343611824, 0.37172473396117733, -1.596244828286872, 0.14632668825293826, -2.875987102188468, -0.1549774329396383, 2.0040571551785233, -0.7515135119079833, -0.7723943259710162, -2.5174963551002754, -0.4035149820779308, -3.793595837731681, 0.21009437209275506, -1.826322877800785, 2.9426759532606597, 0.8165601017657786, -4.052953693193105, 2.5832056820792206, 3.529242280200581, 0.2055678287174903, 2.888893671913153, 1.0881072565087846, 0.8853141200592712, -1.9626164187379747, 0.2969029201204891, -0.6810645068836574, -0.1861412746148693, -2.247461945715134, 0.6939838144875804, -3.105213538885132, 1.639515708287942, -0.8186778510707139, 1.2298667069913627, -1.3570749022285005, -1.2316333001913686, -0.4904050594189626, -0.11824573331414111, -0.3377653974498423, -0.14984969944954457, 0.741716333617569, 0.5347640704890821, -0.38570093951705264, 0.14609674676408274, -1.6400871877447007, -1.4367839571102499, 0.26901340439282173, -2.083292112316581, -0.7448575517542771, 0.9322081478872661, 0.35434004965452043, 2.104945045994948, -0.6226679705617714, -0.05276810672381343, -0.5695765835604769, 0.5908606096670846, -0.4835239784453679, -0.8560172270129164, 0.4300280394286244, 3.043962477317309, -1.5633429023978904, -1.0125185567699284, 0.3909790987848221, -0.11966960926980189, 2.1610399355293075, 1.0553949942874905, 1.9076510026415943, -1.2413286401583488, -0.22969704072085906, 0.024841948791145096, 1.9900263611526883, 0.12446700509686691, 1.698198825267827, -0.5464600194306571, 0.6691561138864522, -0.06393630634000208, 0.046897296921027794, -0.43227229559305924, 0.4452485677725568, 0.37555529308003716, 1.1250345557970947, 0.3051918019118268, 0.6337691329683024, 1.335899795330878, 0.23540519494363954, -0.5810041115202947, -1.326911037063254, -0.12246452683082693, 0.6700124421762762, -0.03814503981119309, 0.7142145493456793]"
s3://p8-ms/Test/Orange/r_38_100.jpg,Orange,"[8.564531854507022, -8.39390900893585, 5.391098224540206, -6.986760294235557, 2.048167714541979, -2.5278058088510567, 11.735090821502329, 0.5407691406323394, 1.3367910561150143, -2.7633965969595384, -0.9180093253598295, 2.0825261516517264, -6.696973732066421, -2.63373370808939, 0.25464290965007774, 2.425808605179028, 0.45925818024506015, 1.0850085067739637, -4.211314712844747, 4.920522262653859, -0.3280124594933132, -0.6523400840057808, 2.6220105925775172, -0.4350360762058111, 2.411840341680302, 0.1756559619352138, -1.3625156411587613, -0.38286144915134823, -1.3166449192481289, -4.266048741288805, 1.247439395900199, -0.8016851666844216, 0.7200062496936623, 0.5853129401436805, -0.914590180162833, 0.3057156389961377, -0.49851118514174925, -2.311797110163032, -0.4504478822408954, 0.8607096789777501, -1.7427874415170161, -0.10840144991557168, 0.337570277459727, 0.40809291188326785, -0.5926073075645366, 0.8766325402212475, -0.27389776741785943, 1.0788163551424808, 1.0910115818105068, -1.380490788429758, 1.301791264108989, 1.6167031182209095, 0.20248453466044952, 0.6811889234731425, -1.3135321377658, -0.4090674515177323, 0.17123310607410117, -0.30560053442791046, -1.203545396375948, -2.2149235276011905, 2.431557607171712, -1.0006070399603495, 2.007393945726232, -1.416409852784307, 0.7707283511118929, 1.4686317233358108, 0.6828361153114387, 0.05260761284088004, -1.5083346985742547, -0.6746977045931118, -0.31332574851503275, 0.6730941349586249, -0.17907141601278706, -1.3465328616285603, 0.6057894148885318, 0.43179945752170906, -0.025261833914524308, -0.8025589216358909, -0.15514327382023768, 1.8956279211916456, -0.4603263541310132, 0.8915286303654352, -0.7926472226544993, 0.8110523465505465, -0.4867506194407218, 0.5060008994452239, -1.1254368622671098, -0.29304115537766506, -0.6486755727849245, 0.5065702190485335, 0.2341063798558638, 0.20799595148926003, 0.3386456503267879, 1.1041734241667203, -1.146874687795547, -0.8751108822158977, -2.2423983713384046, 0.2605975350388292, 0.6778597720966694, -0.027268894511918697]"
s3://p8-ms/Test/Orange/r_33_100.jpg,Orange,"[4.5551824977420905, -7.5555364028455605, 4.542400510376758, -5.564924659888567, 1.9028050017849971, -3.0544634380238382, 11.915443851866803, 0.6882478701045659, 0.6985021881308329, -5.586552148454559, 0.0010668251674114464, 3.5489532710570404, -7.907927967714435, -1.8246565791391558, 0.4147336696469958, 6.1047882768240465, 0.4416749898100235, 2.7499118573601367, -7.512467171240384, 11.55556481317269, -3.901314857902059, -3.5183209662438673, 4.851035687246464, 0.38151369202651264, 5.342168720132274, 1.605517365216093, -3.7523011307455154, 0.22047811151890676, -4.023071518444833, -6.281220113729644, 2.0487184464834978, -2.4157425403934574, -3.0174044694841116, 1.5482440051711088, 3.985244279155317, 3.188306469298691, 3.9416547255577594, -2.5023204166742157, -4.501794169967699, 0.31104023176044626, -3.4682872000212908, 3.329121919394866, 0.48665560747436104, 0.7776438762747103, 0.04116998448517893, 1.3627066587933059, 1.1608254386484678, 3.324950190955224, 1.631050172938647, -2.8251021296177834, 3.6106708509969625, -0.2677837763211549, -0.40499897244910454, 3.0052532382343657, -3.4199006268151138, -2.758106959013179, 0.03146059081440423, 2.4770130773349126, -3.327711968042574, -3.7955428766947588, 3.6176006137492984, -2.750197571988207, 2.3447322174609657, -3.8667689935215925, 0.03801423014561031, 2.717640438575264, -0.04089153662064769, 2.299016490769277, -2.029416320369267, -0.5205103883670196, -4.048978599727698, 3.1122689121272393, -0.2965134305622951, -2.2285623742204916, 1.348594462957968, 2.3572633249088915, -0.5925409794197047, -2.8617523187933855, 1.2300314050934578, 1.5452539673947197, -1.7605905430463777, -1.9590541449970944, -0.721677106977782, -2.811023410311666, 0.8654699904118759, 1.836204941992321, 1.4802925488689052, 3.7277517035114958, 2.3005897448106705, 2.029240152359879, 0.7110084256829841, 2.94892162455079, -2.288755074084199, -1.131273490017153, 2.5535965784684587, 0.4968238067445165, 2.5513796179161217, -2.5909645678860316, 0.5205419530899779, -3.095659801995954]"
s3://p8-ms/Test/Orange/46_100.jpg,Orange,"[10.091553841287219, -7.6582458411431995, 5.930712995152025, -7.768619110419479, 2.5246878101310806, -2.7009043754882374, 10.69912665930791, -0.0031629193313148724, 0.505311377982018, 3.102782358150059, -0.9286535855377007, -0.4876971267334933, -0.001352413370930844, -1.5404816845423297, 0.14069033491560257, -0.6806513494758711, -0.9618584012387393, -0.6898808397257937, 1.1552445118302441, -2.512450578194879, -0.6104809102731783, -0.1285180103269943, -0.9055670796979058, 0.272926402902492, 0.376768673630626, -0.06467504305731124, -0.1362924253107687, 1.0370216836053119, 0.2663179346103225, 2.6083124089070764, 0.0032077009161072464, 0.31912729339396306, -0.7380221888891909, -0.6433952609543179, 1.9432531651913658, 0.08875482570933596, 2.507626194487926, 0.5504632735234236, -1.3909353026231261, -0.09664609522848214, 0.3197814680055593, 0.14043377156367748, 0.29849203725864326, 0.030415588277400898, 0.6088717180803266, 0.5237694893069104, -0.4599630690991158, 0.05250876205192845, 0.3741902327901744, -0.39868508132431474, 0.6423039606269108, -0.5482076424724686, 0.917883330071256, -0.42087831827875694, -0.37598930563282296, -0.5741487013998682, 0.5798336430162332, 0.27972661923037495, -0.28465715593729146, 0.1457219776915335, 0.34922238493016744, 0.024759024514281927, -1.0843868313670402, 0.16921794790430622, -1.011449360915447, -0.26270332671614094, -0.2759171287040701, 0.30492002531121576, 1.019387976791078, -0.4812206563294051, -0.2884055206300886, 0.2197223981139265, 0.7819871110417815, -0.4475526686300545, 0.7267433705737975, -0.14492497586716305, 0.17355780136101184, 0.1147215951886671, 0.6602855712929806, -0.8631571143482001, 0.4019769125900286, -1.5509703085703959, 1.0909079608705412, -0.9676203767973183, -0.3511253945672882, -0.2062332566328306, 0.5280660201785112, 0.7008820161023172, 1.3712322413916538, -0.19215123305432474, -0.05108837225000678, -0.4129063953957623, 0.16428043666482428, -0.2050771263700767, -0.1845650940093072, 0.3135708552892646, -0.4768540835177898, 0.24528810984271995, 0.20632394507233648, -0.8598518614896637]"
s3://p8-ms/Test/Orange/r_92_100.jpg,Orange,"[10.178820219709303, -7.67371032197448, 5.689161204758877, -8.652575246729631, 3.313514400593528, -2.062380943226225, 10.841787518146267, -0.30830378270299713, 0.498300279509007, 2.9380418983947134, -0.3943485185825573, 0.8024641270886316, -2.4206850342547725, -1.6321137212597483, 0.1859900732924301, -1.2184871687101746, -0.6641374487712186, -0.01883304759648563, 0.9425667914991809, -1.783951956672931, 0.1355427986044985, 1.7342102470250453, 0.6086099958029892, -0.7209947530017294, -1.1056005684532504, -0.08042810892417272, 1.0221781197917723, -1.360794839593512, -0.37361964150712756, -0.7261861990671675, -0.27694722171438896, -0.14141140184163564, 1.8214815968088283, 0.04757725390096214, -1.5865426619066352, -0.7571121667010555, -2.3379529032455646, 0.06093874051307796, 2.9268613970542208, -0.06452425228783407, -0.2277324188011366, -1.4196610905384204, -1.3572526198431196, -1.1783868591966506, -1.324880881739372, -0.006211779466009916, -0.345956089502168, 0.5396596791550028, -0.03173866670211785, 0.436878133567694, -1.576674669527434, -1.4373088599324508, -0.8704545172810412, -0.33352421955504635, 0.8120656572116554, 0.4198309579418826, -0.455623589702371, 0.2435653852090263, 0.49788747777453873, 0.5919729907725507, -0.03913136256894674, -0.6365228610942208, -0.5128288238034586, -0.47891770508508646, -0.007759208168415129, -1.3393230146496526, 1.2479237851914184, 0.1960783160085557, -0.46082884565113436, 0.9370329424163646, 0.37789623483480983, 0.07541923033622805, -1.0241737248393357, -0.06861382071529785, 0.4291517298203348, 0.5736906019856581, -0.4373575015725011, -1.057122091887908, 0.52961579377107, -0.03632103552287938, 0.03304113729073666, -0.7019659182350176, 0.09673322134233303, 0.4886840232077174, 1.5362816804524868, -1.0541960437133595, 0.12800748652487753, -0.9102828087400086, 0.11525241272046932, 0.2975583059097347, -0.6258830572235081, -0.2930885414792681, -1.2208964698266114, 0.6486678762244183, 0.5133119785349255, -1.2469713571047194, 0.049096890976418596, 0.0013353753548754742, -0.5036639194838941, -0.7916893664835694]"
s3://p8-ms/Test/Orange/30_100.jpg,Orange,"[9.847680476292835, -7.953683319692029, 6.271305937987252, -7.659182386907356, 2.4926641530904847, -2.719238618122079, 11.464961094101202, 0.19345603927406715, -0.0026386327924684434, 4.295937782845617, -1.290062267830576, 0.2889420794942492, -1.2265780835988438, -2.0003620182565207, -0.10971821600610442, 0.18702734599224025, -0.8058412653283522, -0.19433853965763204, 1.1612481106714942, -3.027791997930464, -0.40352142739181357, 0.10828189601474515, -0.6378296104348954, 0.13138582103300797, 0.5990431748422379, 0.5505751763828939, 0.3992940170515466, 0.9864203560963073, 0.6417865255161948, 2.297343032212353, -0.6282730327674843, -0.15760676947387484, -0.5238556231815366, -0.6207652287465419, 1.3735058349967695, 0.19639123073112444, 1.038188619308909, 0.2737394802990158, -0.36211229181519733, -0.0982101334699968, -0.24465205628793502, -0.43201890509140256, -0.656050924274256, 0.7024493985298781, 0.2039418558833634, 0.9871774983114, -1.0487625558652487, 0.17064043569604753, 0.620364013545681, -0.9299088968052059, -0.20133465686466795, -1.0301285428938247, 0.9309823394131962, -0.17294558847121339, 0.22907316571957295, -0.5886963735399815, 0.3084954264239805, 0.1488674545567924, -0.039620845382471064, 0.050446151206734374, -0.48658824470338713, -0.7120850544962632, -1.7496767193617906, 0.6480587864452416, -1.1631098133964322, -0.05106010481093608, -0.1504627820402498, 0.8210995321650839, 1.3467149777509233, -1.1204558244639615, -1.1702962095158773, 1.273841822196, 0.13003479366988052, -0.5587723850949411, 0.6222251857115543, -0.4571657578027559, 0.5383742735485972, 0.6165624822745783, 1.1948238855671824, -1.3936210280376042, 0.557904659468451, -1.9489322793041468, 1.3038681501154783, -1.558035983919471, -0.905437638319587, 0.26246226840895653, 0.8650891724044135, 1.341098058701917, 1.7012444183570954, -0.6191022688090381, -0.19698891409476157, -0.7339837964427652, -0.2075253963988893, -0.014152059838224037, -0.07603715072950533, 0.8185122744753935, 0.2634004259352839, 0.4592955197674579, 0.2723147934221988, 0.13392742560614065]"
s3://p8-ms/Test/Apple Golden 1/r_80_100.jpg,Apple Golden 1,"[8.697427747244387, 3.375499704833132, 10.493127770888826, 3.8606362539150765, 1.439658000122658, -3.028813612269574, -10.21669260932825, 2.2721048782184647, 0.5010491896024313, 0.7213462996860184, 1.2668582453565673, 3.073144138084074, -2.8303811189129644, -6.342249592665968, 5.711250930869424, -9.000189720414772, -6.407269196865022, 3.5746572131415104, -3.7928217892501026, 1.3211956685345543, 1.0043836131528638, -1.053714039305186, -1.6285319516444832, -1.4560253447537461, 0.2709090479443292, -0.909186958703479, 0.4040704608346043, -1.6589428472728993, 4.298202837546886, -2.853312221584596, -1.5362247397005209, 0.5750016247380505, -4.280318179929249, 0.7817433448105776, -0.16185126510289222, 0.9526834572378354, 0.06291278866966102, -0.26384029010239657, 1.7575816546124032, 0.03751672972236748, 2.0169822435195677, -0.31240845708375514, 0.3212512979984763, 1.0282464919523533, 1.15428833744514, -1.5529260935727758, -0.1517234709362755, -0.6399045874608525, -1.069836369040924, 0.5418858864801247, 0.012869295034091503, -1.253552319167028, 1.5338712481510652, 0.19081377126969096, -0.6394225590341606, -2.2928251876349868, -0.9848792694815602, -2.3257606171089233, -0.7967315774808575, -0.7047589209645534, -1.1002872527841765, 0.12360058968003514, -1.616308252962669, -2.5888155051948085, -1.6538456306345342, -0.8302846630933107, 1.4598441832766096, -0.35096913594410617, -2.1468135651375495, -1.5219511239393895, 0.6053866203914984, 0.46276170229938507, 0.05481904451069173, -0.04524742861474011, 1.361168766902762, -1.0555844737928097, 0.6689610763184047, -0.06212148237405581, 1.7659075442415326, -1.6128957793646779, 2.721819929581235, -0.8640847502323111, 0.7671049351076995, 1.6357015151396943, 0.42226391471670927, 0.08600040097646913, -0.8278194998891834, 0.5913467552163643, 0.39776764384196217, -1.951461628312686, 0.85298506751519, -0.6855048831828583, 0.19238172675666748, -0.43613913209271127, -0.5043544553645247, 0.8024020505324034, 0.24138188611357778, 0.16491398114292802, 0.42841399931212676, 0.002054464543253782]"
s3://p8-ms/Test/Orange/32_100.jpg,Orange,"[10.426486891896403, -8.576761661477326, 6.254068655436143, -8.019653884628623, 2.945094534502408, -2.7618999588810365, 11.645969403587724, -0.030857876774370685, 1.1218153241823088, 3.914154442075308, -2.0190653779696803, 0.6438889599183973, -1.4034391018511094, -1.77152387164366, -0.8752471606080603, 0.4199631321056308, -0.9729578372818881, -0.7889811105733326, 1.4530869597764078, -3.3369262250123537, -0.6816590082262637, -0.5401025186829341, -1.0534544809156716, 0.02665615169728911, 0.3458905521940317, -0.3509464146831914, -0.6641300397453954, 0.6867442144887308, 0.37903597875343414, 3.251279324369905, 0.18729845043614565, 1.5022594440873718, -1.0641403653640393, -0.610461896641516, 2.199458060442827, 0.22154513157792918, 2.1438972171551383, 0.417354437655696, -2.1743378903958344, 0.03759760278519615, 0.7011909874355144, 0.31811293416467984, 0.5971053444163952, 1.2853978506045987, 1.0205516572306281, 0.7598141748512824, -0.3450207773149576, -0.345687881373934, 0.7865814858563733, -0.5385279642572538, 0.8621717590640954, 0.6378819423179173, 0.5420133534972359, 0.3955774632932898, 0.020131803948067444, -0.8724809877367385, 0.48628348380355424, 0.3122631351945338, -0.13523828930895038, -0.21118007477246317, -0.6807749696680312, 0.8230242660816012, -1.1485884408039906, 0.24351899857596898, -0.46329357623241363, 0.6536774043066225, 0.0005077169553434988, -0.31174961634413845, 0.910868685895775, -0.8330766788486671, -0.502565629783218, -0.30321880748099883, 1.1521901090306648, -0.04778930113957683, 0.09006678250026827, -0.7015664079554315, 0.3210909857445952, 0.6207261310970507, 0.05648110508127796, -0.895465284569586, 0.7364274654186985, -0.45772883450289575, 1.1254796792514319, -0.6382364911746808, -0.4130869670229757, 0.5397177825268393, 0.5277107642862614, 1.0398902818233375, 0.8285046226832264, -0.49151886049450266, 0.7899375433358927, 0.005235399475081951, 0.23822205218483886, -0.6025897366215044, -0.023047762283326306, 0.4915313181837079, -0.23126318489744355, 0.030163512451370424, 0.321672552035368, 0.28118213124456315]"
s3://p8-ms/Test/Apple Golden 1/r_79_100.jpg,Apple Golden 1,"[8.775714926168355, 3.42334627843138, 10.343454787410131, 4.160397922743845, 1.1880537383600347, -2.893097974595564, -10.314637160342171, 1.7749315391208826, 0.5742044787722651, 0.6229204615922922, 0.8445217941603061, 2.3507112032288084, -1.6737792875026334, -5.6159155214449274, 5.263898279274929, -9.365683145620006, -5.848888999555151, 3.504014823415984, -4.119514469465264, 1.0943093702345583, 0.6544607024397391, -1.1373530250822639, -0.9738130259899073, -0.9261803532394798, -0.057739545587570586, -1.1961083752275639, 0.39208104573083014, -1.0025725560337606, 3.2485581773046097, -2.465932073990974, -1.5918132362766444, 0.9726757943346562, -3.778449616792267, 0.9740547621604173, -0.11829028337478334, 0.9844727726763929, -0.04216194777702495, -0.5246642872101673, 0.6898402948698851, -0.21012696639692804, 2.0655656423059074, -0.734327959470147, 0.20409781053295292, 0.5890428110049777, 1.281611556845337, -1.2762347390496256, 0.10086702080871596, 0.04438689550021464, -0.6760609430946141, 0.5489706588866302, 0.09186353430900021, -0.7046278423714317, 0.8399525655276624, -0.07624254385028562, -0.6103210383103396, -1.358864689301088, -0.749351727062134, -1.6571580594363018, -1.2931721185538974, 0.22839500314185054, 0.045657118733984405, -0.08424678036661568, -0.3324522000253579, -2.5797439092277767, -1.2963361807279614, -0.5044756328084675, 1.1122749087797419, -0.2906490904379148, -1.1827453255851503, -1.5155148871515889, 0.5053353251209015, 0.5510833613721996, -0.14260899566056776, 0.34316281012136196, 0.873957360217766, -0.6508586046396465, 0.3941894973718906, -0.1665753813419975, 1.2986203178139162, -0.7153892093851301, 1.5746577955414613, -0.16841958196947943, 0.20037766354077896, 1.3023954468753296, 0.5638428268447592, -0.05040546355278533, -0.5695155691526321, 0.21585206080675712, 0.15926628521847597, -1.0476472529714034, 0.513156106450111, 0.22598924620180888, -0.23360040025213324, -0.4445733203728946, -1.49248145257216, 0.37779377942439657, -0.2671881923518008, 0.5262719726382838, 0.8942315029671163, 0.006475956522354752]"
